#step	total	overlap	contact	SC-SC	stiff
0	-8.6	1.4	0.0	-10.0	0.0
0	-8.6	1.4	0.0	-10.0	0.0
2500000	-12.1	1.9	0.0	-14.0	0.0
5000000	-9.8	2.2	0.0	-12.0	0.0
7500000	-11.4	0.6	0.0	-12.0	0.0
10000000	-6.8	1.2	0.0	-8.0	0.0
12500000	-9.4	0.6	0.0	-10.0	0.0
15000000	-14.4	-0.4	0.0	-14.0	0.0
17500000	-10.5	-0.5	0.0	-10.0	0.0
20000000	-18.4	-0.4	0.0	-18.0	0.0
