#step	total	overlap	contact	SC-SC	stiff
0	1.9	1.9	0.0	0.0	0.0
3500001	-13.1	0.9	0.0	-14.0	0.0
6000001	-13.7	2.3	0.0	-16.0	0.0
8500001	-13.1	0.9	0.0	-14.0	0.0
11000001	-13.3	-1.3	0.0	-12.0	0.0
13500001	-14.9	-0.9	0.0	-14.0	0.0
16000001	-14.9	1.1	0.0	-16.0	0.0
18500001	-15.3	-1.3	0.0	-14.0	0.0
21000001	-15.2	-1.2	0.0	-14.0	0.0
