#Steps ,and Temp, are followed by (rej, acc) for each MC Move.
#(nStep, T) TRANS CLSTER SM_CLSTER FACE LOCAL DBPVT PIVOT BR_ROT
0	1.20	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2500000	1.20	198915	423501	578343	45932	620438	3682	311219	396	0	0	124061	725	29935	32166	914	5396	0	0	111526	12851	0	0	
5000000	1.20	199195	424945	577158	46087	619362	3680	311110	418	0	0	123430	1095	29496	32827	906	5303	0	0	111932	13056	0	0	
7500000	1.20	197905	425181	578191	46335	619341	3664	311379	403	0	0	123397	1238	29294	32742	818	5412	0	0	111540	13160	0	0	
10000000	1.20	198431	425012	576130	46577	620130	3596	311484	432	0	0	123215	1722	30133	32237	831	5303	0	0	111372	13395	0	0	
12500000	1.20	196591	426365	575795	47194	622009	3671	310130	454	0	0	122971	1776	29706	32507	862	5572	0	0	111169	13228	0	0	
15000000	1.20	197134	426660	576046	47008	620383	3807	310783	420	0	0	122577	1921	29769	32791	868	5279	0	0	111152	13402	0	0	
17500000	1.20	196713	426007	576639	46876	620075	3684	311753	472	0	0	122959	1594	29619	32757	981	5271	0	0	111301	13299	0	0	
20000000	1.20	196783	426186	577062	46982	619161	3613	311811	425	0	0	123048	1361	28570	34212	1054	5227	0	0	111370	13135	0	0	
22500000	1.20	197099	426158	576861	47168	618250	3732	312950	444	0	0	123052	882	29274	32948	977	5384	0	0	111997	12824	0	0	
25000000	1.20	197946	426491	575319	47275	619790	3745	311095	437	0	0	123577	966	29244	33427	1031	5205	0	0	111416	13035	0	0	
27500000	1.20	196997	425061	576601	47097	620737	3696	311853	469	0	0	123406	1321	29037	33007	1162	5091	0	0	111393	13072	0	0	
30000000	1.20	197762	424317	577076	47221	620083	3795	311103	432	0	0	123396	1349	28572	34129	1106	5179	0	0	111538	12942	0	0	
32500000	1.20	197473	425247	575663	47371	621980	3625	310681	461	0	0	123142	1455	28209	34141	1094	5202	0	0	111284	12972	0	0	
35000000	1.20	197156	425145	575800	47073	621317	3840	311692	429	0	0	123198	1396	28021	34026	835	5377	0	0	111442	13253	0	0	
37500000	1.20	197530	425800	575710	47681	619770	3761	311049	419	0	0	123698	1383	28489	33886	737	5573	0	0	111336	13177	0	0	
40000000	1.20	197054	424503	576038	47364	620640	3802	312229	419	0	0	123736	967	28728	33965	920	5415	0	0	111353	12867	0	0	
42500000	1.20	197825	424292	576957	47630	619500	3776	312252	453	0	0	123286	1178	27595	34956	915	5312	0	0	111007	13066	0	0	
45000000	1.20	197913	425540	575676	47369	620182	3920	311290	421	0	0	123595	989	27238	35103	874	5347	0	0	111498	13045	0	0	
