#Steps ,and Temp, are followed by (rej, acc) for each MC Move.
#(nStep, T) TRANS CLSTER SM_CLSTER FACE LOCAL DBPVT PIVOT BR_ROT
100000000	1.30	189752	432399	570073	53167	620802	4223	310836	501	0	0	123872	1155	19411	43209	1333	4815	0	0	111286	13166	0	0	
102500000	1.30	190186	432584	570681	52836	620232	4154	311777	511	0	0	123108	1198	18944	43260	1077	5194	0	0	111156	13102	0	0	
105000000	1.30	189371	433721	570271	53677	619214	4256	311253	515	0	0	123187	1551	17778	44293	940	5282	0	0	111252	13439	0	0	
107500000	1.30	189466	433518	569604	53188	620492	4264	310878	516	0	0	123092	1191	17787	44973	982	5226	0	0	111677	13146	0	0	
110000000	1.30	191445	432754	569585	52951	619787	4322	311418	549	0	0	123067	1163	17249	45123	1037	5211	0	0	111276	13063	0	0	
112500000	1.30	189205	433974	571100	53640	618897	4227	311351	489	0	0	123110	1101	17333	44850	1014	5146	0	0	111605	12958	0	0	
115000000	1.30	190040	432718	570038	52988	619121	4189	311678	512	0	0	123203	1180	17385	45471	1043	5214	0	0	112086	13134	0	0	
117500000	1.30	189874	433744	571708	53012	618732	4181	310584	537	0	0	123310	1127	17868	44579	897	5388	0	0	111561	12897	0	0	
120000000	1.30	190019	432960	570790	53272	619632	4143	311097	528	0	0	124372	821	17627	44358	963	5174	0	0	111566	12678	0	0	
122500000	1.30	189437	433645	569868	53150	619692	4141	311680	482	0	0	124078	696	17398	44925	1106	5072	0	0	111631	12999	0	0	
125000000	1.30	190715	432868	569736	52903	619957	4242	311768	478	0	0	123843	721	17932	43852	1013	5200	0	0	112038	12734	0	0	
127500000	1.30	190388	432029	570672	52869	619614	4231	311477	493	0	0	123885	900	17237	44982	1065	5191	0	0	112028	12939	0	0	
130000000	1.30	189743	432579	570750	53491	619379	4222	311458	486	0	0	123534	881	17372	44978	1152	5049	0	0	111876	13050	0	0	
132500000	1.30	190231	432393	571260	52774	619585	4186	311739	478	0	0	123356	879	16819	45687	1122	5087	0	0	111696	12708	0	0	
135000000	1.30	190773	432127	569760	53133	620576	4313	311415	496	0	0	123508	777	16808	45555	1030	5232	0	0	111713	12784	0	0	
137500000	1.30	189358	432851	570593	53139	619741	4146	310902	514	0	0	124159	739	17046	45670	1004	5065	0	0	112086	12987	0	0	
140000000	1.30	189948	433475	571772	53032	618366	4229	310481	543	0	0	123577	984	17426	44688	1027	5253	0	0	112229	12970	0	0	
