#Steps ,and Temp, are followed by (rej, acc) for each MC Move.
#(nStep, T) TRANS CLSTER SM_CLSTER FACE LOCAL DBPVT PIVOT BR_ROT
0	1.50	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2500000	1.50	91444	408264	457955	40215	496732	1703	249725	267	108642	140251	9838	90025	836	49368	194	4799	205449	44786	0	0	99481	26	
5000000	1.50	90812	408891	458226	40694	497224	1628	249104	293	108767	140259	9603	90322	874	49202	198	4871	204094	44818	0	0	100107	13	
7500000	1.50	90967	409029	458311	40821	498471	1585	249223	304	108235	140398	9596	89263	904	49053	178	4800	203823	44907	0	0	100118	13	
10000000	1.50	91115	407218	458457	40793	497278	1656	249574	276	108549	140792	9582	90846	901	49154	226	4792	204400	44970	0	0	99401	20	
12500000	1.50	91507	408401	458098	40501	496488	1655	248938	262	108866	141257	9603	90094	869	48888	110	4927	205089	44723	0	0	99706	18	
15000000	1.50	91464	408270	457767	40557	496365	1730	249136	294	108919	140469	9476	90368	817	49220	372	4704	204731	45235	0	0	100091	15	
17500000	1.50	90609	406934	458789	40467	498239	1636	248560	242	108379	141347	9764	90793	914	48871	237	4820	204870	44711	0	0	99799	19	
20000000	1.50	91054	407457	458459	40734	497817	1644	248781	283	108685	141201	9773	90614	894	49351	183	4750	203952	44289	0	0	100065	14	
22500000	1.50	90767	409283	458476	40742	497637	1601	248664	282	108542	140612	9947	89970	896	49186	197	4921	204616	44425	0	0	99214	22	
25000000	1.50	91057	408413	458860	40466	497586	1595	249053	264	108681	140644	9757	90037	869	48789	163	4878	204270	44836	0	0	99759	23	
27500000	1.50	91241	407906	457670	40322	497389	1661	249022	242	108695	140813	9703	90409	848	49170	239	4820	205047	44696	0	0	100090	17	
30000000	1.50	91193	407644	457943	40433	497565	1654	249096	294	108947	140225	9617	90421	879	49196	224	4740	205300	44812	0	0	99802	15	
32500000	1.50	90783	408381	458052	41105	497142	1602	248946	259	109229	140812	9262	90182	843	48545	159	4861	205176	44973	0	0	99678	10	
35000000	1.50	91457	407809	458471	40505	497947	1681	248430	270	108420	140596	9879	89831	875	49144	152	4925	205279	44613	0	0	99698	17	
37500000	1.50	91427	408379	458521	40643	496446	1630	250210	279	108004	140815	9872	90201	888	48934	153	4887	204488	44980	0	0	99225	18	
40000000	1.50	90700	408625	458146	40672	497226	1634	249553	269	107472	141162	9786	90339	884	49070	441	4637	204150	45303	0	0	99910	21	
42500000	1.50	90500	409167	458170	40467	497426	1676	249499	279	108110	140847	9613	89730	879	49347	308	4809	205133	44538	0	0	99491	11	
45000000	1.50	91056	407960	458539	40799	497564	1679	250068	258	108839	140301	10283	89467	937	48728	349	4701	204003	44831	0	0	99612	26	
47500000	1.50	91166	408242	458468	40221	497572	1659	249325	253	109499	140486	9691	89383	875	48811	111	4821	204751	44556	0	0	100098	12	
50000000	1.50	91526	407679	457558	40487	497634	1633	249670	264	108368	141024	9414	90277	896	48992	211	4779	204621	44815	0	0	100140	12	
52500000	1.50	91254	408938	457876	40758	498357	1652	249044	257	108003	140995	9650	90004	850	49018	201	4713	204095	44692	0	0	99618	25	
55000000	1.50	90660	407857	457959	40560	496636	1669	249615	259	108881	140837	10047	89989	912	49225	166	4816	205001	45094	0	0	99792	24	
57500000	1.50	90905	408377	458888	40474	496593	1638	248905	281	107659	141886	9906	90133	858	49358	171	4696	205134	44738	0	0	99390	10	
60000000	1.50	90959	408443	458832	40969	497151	1581	249008	267	108778	140355	9756	89744	875	48961	142	4879	204997	44728	0	0	99558	17	
62500000	1.50	90916	408169	458026	40745	497355	1642	249208	267	108435	141079	9516	90410	894	49264	111	4910	205007	44585	0	0	99444	17	
65000000	1.50	90576	408837	458019	40896	496487	1638	250395	263	109707	140511	9822	90028	901	48793	186	4828	204030	44578	0	0	99491	14	
67500000	1.50	90582	408286	457574	40611	497461	1651	249770	284	109445	141417	9785	89656	825	48991	111	4840	204319	44730	0	0	99639	23	
70000000	1.50	91605	408107	459110	40647	496432	1653	249212	304	108107	140366	9855	90231	865	48915	158	5012	204776	44529	0	0	100101	15	
72500000	1.50	90534	408146	458186	40514	498000	1647	249644	268	108836	140566	9675	90337	880	48923	160	4840	204349	44836	0	0	99651	8	
75000000	1.50	90197	407729	458177	40666	498369	1577	248978	298	107860	141773	9593	90096	895	49047	131	4818	204533	45156	0	0	100093	14	
