#Steps ,and Temp, are followed by (rej, acc) for each MC Move.
#(nStep, T) TRANS CLSTER SM_CLSTER FACE LOCAL DBPVT PIVOT BR_ROT
0	2.00	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2500000	2.00	47861	450864	440647	58536	496774	1455	249414	645	84632	165193	88476	11152	4101	46060	479	4532	173422	76362	0	0	99251	144	
5000000	2.00	46966	451350	439767	59021	497322	1475	249127	693	84481	165838	87471	12518	3760	46111	255	4759	172025	77093	0	0	99843	125	
7500000	2.00	47785	450849	440487	58194	497516	1458	249028	650	85105	164555	88510	11290	4689	45079	562	4444	173355	76409	0	0	99908	126	
10000000	2.00	47257	451217	441052	58686	497415	1401	248934	651	84644	165439	87795	11974	4378	45286	281	4736	172531	76552	0	0	99632	139	
12500000	2.00	48839	450680	441915	57481	496703	1556	249683	666	85655	163415	89972	9718	4846	45076	278	4723	174165	75126	0	0	99358	145	
15000000	2.00	48308	449909	440535	58149	497176	1436	249598	666	84578	165538	88531	11125	3991	45824	226	4805	172906	76719	0	0	99813	167	
17500000	2.00	47537	451674	440666	58974	497718	1458	248208	689	84993	164920	88064	11642	4411	45049	311	4708	173021	76186	0	0	99612	159	
20000000	2.00	47161	451439	439912	58605	497617	1411	248391	644	84851	165303	88114	11965	3867	46195	242	4744	172585	76718	0	0	100095	141	
22500000	2.00	47926	451188	440526	58360	498039	1443	248978	672	84735	164207	88432	11291	4119	45594	240	4759	173266	76528	0	0	99581	116	
25000000	2.00	48110	451825	441439	57739	498007	1478	249770	652	85394	162564	89742	9740	4037	45541	273	4772	173561	75478	0	0	99749	129	
27500000	2.00	47476	451296	440630	58588	496788	1436	249221	670	85305	164558	87886	11573	4016	45719	259	4785	173092	76819	0	0	99730	153	
30000000	2.00	46735	452029	440067	58524	497219	1461	248948	651	84279	165650	87330	12845	4852	45032	251	4669	172428	77147	0	0	99747	136	
32500000	2.00	46976	451005	439565	59010	498038	1401	248986	637	84104	165414	88057	12702	4593	45369	265	4679	172478	77636	0	0	98945	140	
35000000	2.00	46638	452490	440567	58895	496716	1442	249036	640	84627	164708	87056	12853	4691	45351	289	4702	171751	77427	0	0	99960	161	
37500000	2.00	46898	451202	440608	59030	497263	1339	249433	643	84210	165392	86570	13201	4160	45670	279	4836	171851	77601	0	0	99660	154	
40000000	2.00	47175	451119	438851	58449	498655	1454	249580	649	84156	165237	87485	12341	3836	46012	299	4665	172556	77458	0	0	99903	120	
42500000	2.00	47560	452299	440332	58525	496999	1441	248818	717	84618	164829	87664	12119	4051	46025	255	4620	172724	76639	0	0	99631	134	
45000000	2.00	47092	451576	440402	58760	497364	1384	249934	629	84380	164956	87460	12238	4165	45934	306	4738	171552	77232	0	0	99764	134	
47500000	2.00	48585	449835	440708	57758	497512	1395	248684	610	85971	163948	90465	9942	3558	46606	277	4741	174695	75120	0	0	99462	128	
50000000	2.00	47408	451280	439870	58308	498718	1402	249623	665	84284	164242	88175	11892	4006	46182	361	4524	172319	76825	0	0	99769	147	
