#Steps ,and Temp, are followed by (rej, acc) for each MC Move.
#(nStep, T) TRANS CLSTER SM_CLSTER FACE LOCAL DBPVT PIVOT BR_ROT
0	1.75	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
2500000	1.75	57193	441896	443573	54353	496669	1580	248898	524	91843	157753	93565	6672	4552	45235	236	4757	179374	71368	0	0	99796	163	
5000000	1.75	56392	441663	444968	54712	497108	1569	248523	602	91539	158190	93101	7147	5138	44720	243	4661	178411	71164	0	0	99978	171	
7500000	1.75	55787	444736	443575	55704	495991	1528	249280	604	90060	157910	91215	8953	4268	45712	233	4750	176985	72702	0	0	99856	151	
10000000	1.75	55890	442897	443277	55481	497015	1497	249813	617	90587	158888	91326	8532	4779	45115	304	4606	177075	72246	0	0	99884	171	
12500000	1.75	56677	442629	444457	55010	496404	1492	248362	619	91371	158262	91505	7686	4682	45269	289	4619	178950	71865	0	0	99683	169	
15000000	1.75	57042	442715	444132	54958	496954	1607	248629	598	91152	159195	92412	7304	4766	45013	353	4610	178203	70828	0	0	99349	180	
17500000	1.75	56893	442989	443014	54867	497614	1617	249654	599	90679	158237	93109	7420	4596	44885	300	4751	177841	71340	0	0	99437	158	
20000000	1.75	55903	443709	444492	54898	497421	1503	249318	585	90602	158379	91676	8237	5023	44919	269	4739	177341	71349	0	0	99427	210	
22500000	1.75	55584	443659	443372	55442	497218	1558	248908	609	90152	159883	90753	8966	4123	45840	247	4638	176636	72735	0	0	99526	151	
25000000	1.75	55125	443537	443189	55430	497324	1551	249467	592	89719	160204	90966	9066	4055	46051	288	4558	176323	72959	0	0	99453	143	
27500000	1.75	57335	441579	445114	54951	496479	1573	248542	644	90615	158626	93267	7274	4166	45898	409	4505	178033	70740	0	0	100111	139	
30000000	1.75	56315	443225	443295	54869	496930	1534	249029	598	90558	159343	92248	7892	4715	45269	301	4682	177803	71810	0	0	99440	144	
32500000	1.75	56587	442472	443928	55348	497507	1538	247847	616	90366	159059	91713	8144	5435	44777	346	4671	178196	71962	0	0	99321	167	
35000000	1.75	56341	443017	443396	55457	498411	1609	248577	587	90291	159149	91503	7852	5024	45016	289	4720	177529	71550	0	0	99532	150	
37500000	1.75	56518	442039	444049	55390	497893	1535	248755	582	91114	158358	91997	7813	5036	44766	295	4723	177474	71568	0	0	99952	143	
40000000	1.75	56787	442225	442962	55125	497788	1555	248354	611	90893	159161	91698	8244	4951	44951	280	4747	177528	72137	0	0	99824	179	
42500000	1.75	55770	443414	443182	55794	497144	1525	249216	548	90545	158390	91322	8571	5306	44817	315	4606	178018	71690	0	0	99645	182	
45000000	1.75	55621	444253	443673	55437	497457	1571	249417	596	90613	158688	90607	8895	4973	44402	310	4545	176902	72209	0	0	99626	205	
47500000	1.75	56178	442445	444534	55264	497688	1560	248641	573	90326	158474	91784	8258	4589	45271	298	4672	177921	71677	0	0	99673	174	
