#step	total	overlap	contact	SC-SC	stiff
0	-3983.9	398.1	0.0	-4382.0	0.0
0	-3983.9	398.1	0.0	-4382.0	0.0
2500000	-3447.6	458.4	0.0	-3906.0	0.0
5000000	-3573.9	470.1	0.0	-4044.0	0.0
7500000	-3616.9	437.1	0.0	-4054.0	0.0
10000000	-3687.7	456.3	0.0	-4144.0	0.0
12500000	-3641.8	444.2	0.0	-4086.0	0.0
15000000	-3442.4	485.6	0.0	-3928.0	0.0
17500000	-3640.3	465.7	0.0	-4106.0	0.0
20000000	-3565.0	469.0	0.0	-4034.0	0.0
22500000	-3704.2	441.8	0.0	-4146.0	0.0
25000000	-3505.3	472.7	0.0	-3978.0	0.0
27500000	-3433.8	500.2	0.0	-3934.0	0.0
30000000	-3592.2	437.8	0.0	-4030.0	0.0
32500000	-3495.5	452.5	0.0	-3948.0	0.0
35000000	-3380.3	511.7	0.0	-3892.0	0.0
37500000	-3348.2	493.8	0.0	-3842.0	0.0
40000000	-3517.2	476.8	0.0	-3994.0	0.0
42500000	-3604.0	472.0	0.0	-4076.0	0.0
45000000	-3630.1	461.9	0.0	-4092.0	0.0
47500000	-3633.7	456.3	0.0	-4090.0	0.0
50000000	-3587.4	466.6	0.0	-4054.0	0.0
52500000	-3804.1	415.9	0.0	-4220.0	0.0
55000000	-3515.4	446.6	0.0	-3962.0	0.0
57500000	-3746.3	429.7	0.0	-4176.0	0.0
60000000	-3459.1	488.9	0.0	-3948.0	0.0
62500000	-3571.3	476.7	0.0	-4048.0	0.0
65000000	-3578.6	443.4	0.0	-4022.0	0.0
67500000	-3506.4	477.6	0.0	-3984.0	0.0
70000000	-3617.8	424.2	0.0	-4042.0	0.0
72500000	-3674.7	457.3	0.0	-4132.0	0.0
75000000	-3618.7	469.3	0.0	-4088.0	0.0
77500000	-3541.1	468.9	0.0	-4010.0	0.0
80000000	-3619.0	477.0	0.0	-4096.0	0.0
82500000	-3551.8	466.2	0.0	-4018.0	0.0
85000000	-3515.9	464.1	0.0	-3980.0	0.0
87500000	-3625.0	439.0	0.0	-4064.0	0.0
90000000	-3574.2	465.8	0.0	-4040.0	0.0
92500000	-3504.7	467.3	0.0	-3972.0	0.0
95000000	-3510.1	465.9	0.0	-3976.0	0.0
97500000	-3661.6	428.4	0.0	-4090.0	0.0
100000000	-3470.8	459.2	0.0	-3930.0	0.0
102500000	-3465.5	496.5	0.0	-3962.0	0.0
105000000	-3488.6	441.4	0.0	-3930.0	0.0
107500000	-3551.7	448.3	0.0	-4000.0	0.0
110000000	-3579.5	458.5	0.0	-4038.0	0.0
112500000	-3535.6	480.4	0.0	-4016.0	0.0
115000000	-3633.2	456.8	0.0	-4090.0	0.0
117500000	-3537.3	468.7	0.0	-4006.0	0.0
120000000	-3518.5	449.5	0.0	-3968.0	0.0
122500000	-3679.7	456.3	0.0	-4136.0	0.0
125000000	-3501.3	462.7	0.0	-3964.0	0.0
127500000	-3492.4	485.6	0.0	-3978.0	0.0
130000000	-3530.5	447.5	0.0	-3978.0	0.0
132500000	-3603.9	426.1	0.0	-4030.0	0.0
135000000	-3458.3	469.7	0.0	-3928.0	0.0
137500000	-3558.6	455.4	0.0	-4014.0	0.0
140000000	-3647.4	436.6	0.0	-4084.0	0.0
142500000	-3544.4	443.6	0.0	-3988.0	0.0
145000000	-3270.8	501.2	0.0	-3772.0	0.0
147500000	-3585.1	452.9	0.0	-4038.0	0.0
150000000	-3601.6	458.4	0.0	-4060.0	0.0
152500000	-3460.8	497.2	0.0	-3958.0	0.0
155000000	-3497.8	464.2	0.0	-3962.0	0.0
157500000	-3474.4	507.6	0.0	-3982.0	0.0
160000000	-3536.8	463.2	0.0	-4000.0	0.0
162500000	-3670.1	419.9	0.0	-4090.0	0.0
165000000	-3537.6	472.4	0.0	-4010.0	0.0
167500000	-3324.2	501.8	0.0	-3826.0	0.0
170000000	-3636.4	445.6	0.0	-4082.0	0.0
172500000	-3470.8	499.2	0.0	-3970.0	0.0
175000000	-3562.8	481.2	0.0	-4044.0	0.0
177500000	-3424.5	475.5	0.0	-3900.0	0.0
180000000	-3528.3	463.7	0.0	-3992.0	0.0
182500000	-3451.6	466.4	0.0	-3918.0	0.0
185000000	-3485.0	475.0	0.0	-3960.0	0.0
187500000	-3542.8	485.2	0.0	-4028.0	0.0
190000000	-3537.7	480.3	0.0	-4018.0	0.0
192500000	-3437.6	494.4	0.0	-3932.0	0.0
195000000	-3598.5	477.5	0.0	-4076.0	0.0
197500000	-3444.6	467.4	0.0	-3912.0	0.0
200000000	-3549.3	450.7	0.0	-4000.0	0.0
